headline,label,language,num_evidence,max_rel,mean_rel,p90_rel,max_ent,mean_ent,max_con_used,mean_con,context_mismatch_rate,update_style_rate
"ఉత్తరాఖండ్‌లోని రుద్రప్రయాగ్‌ జిల్లాలో కొండచరియలు విరిగిపడిన దుర్ఘటనలో 8 మంది వ్యక్తులు మరణించారు. శనివారం రాత్రి బాగా పొద్దుపోయిన తర్వాత ఈ ఘటన జరిగింది. విరిగిన కొండచరియల శిథిలాలతో పాటూ భారీ బండ ఒకటి దొర్లుకుంటూ వచ్చి రెండు మోటారుసైకిళ్లు, ఓ కారుపై పడ్డాయి. దీంతో ఐదుగురు అక్కడికక్కడే మరణించగా మరో ముగ్గురు ఆస్పత్రిలో మరణించారు.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
చైనీస్ మీడియా నుండి బెదిరింపులు చైనాతో భారత్‌ సాటి రాదు అమెరికా సహాయంతో కూడా యుద్ధంలో విజయం సాధించదు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
నడిరోడ్డుపై నోట్లను విసిరి కరోనాను వ్యాప్తి చేసే పనిలో పడ్డారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ఈ వీడియో గాల్వాన్ వ్యాలీకి చెందినది అక్కడ భారత సైనికులు గణేష్ ఉత్సవాలను జరుపుకుంటున్నారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"వాతావరణ కార్యాచరణపై అంతర్జాతీయ కృషిలో భారతదేశాన్ని కీలకపాత్రధారి, మౌలికభాగస్వామిగా ఐక్యరాజ్య సమితి సారథి ఆంటోనియో గుటెరస్‌ అభివర్ణించారు. పునరుత్పాదక ఇంధన సామర్థ్యాన్ని మరింత పరిపుష్టం చేసుకోనే దిశగా భారత్‌ అత్యద్భుత కృషి చేస్తోందన్నారు.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"అగ్ర కథానాయకుడు చిరంజీవి తనయుడిగా వెండితెరకు పరిచయమైనా నటుడిగా తనకంటూ ఓ గుర్తింపును, స్టార్‌డమ్‌ను సొంతం చేసుకున్న యువ కథానాయకుడు రామ్‌చరణ్‌. మాస్‌ కమర్షియల్‌ సినిమాలే కాదు, ‘రంగస్థలం’ వంటి నటనా ప్రాధాన్యం ఉన్న చిత్రాల్లో నటించి మెప్పించారు. ప్రస్తుతం ఎస్‌.ఎస్‌.రాజమౌళి దర్శకత్వంలో ప్రతిష్ఠాత్మకంగా తెరకెక్కుతున్న ‘ఆర్‌ఆర్‌ఆర్‌: రౌద్రం.. రణం.. రుధిరం’ చిత్రంలో అల్లూరి సీతారామరాజుగా కనిపించనున్నారు.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
అమెరికాలోని టెన్నెస్సీ రాష్ట్రాన్ని టోర్నెడో(పెనుతుపాను)లు మంగళవారం అతలాకుతలం చేశాయి. వీటి ధాటికి 22 మంది మృతి చెందారు. దాదాపు 140 భవనాలు సహా అనేక చెట్లు నేలకూలాయి. విద్యుత్తు సరఫరాకు అంతరాయం ఏర్పడింది. విమానాశ్రయాన్ని మూసివేశారు.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
భారతదేశంలో ఉబెర్ సేవలు నిలిపివేయబడ్డాయి,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"రైతుల అభివృద్ధే ప్రధాన ధ్యేయంగా హెరిటేజ్‌ కార్యకలాపాలు నిర్వహిస్తోందని సంస్థ వైస్‌ ఛైర్‌పర్సన్‌, ఎండీ నారా భువనేశ్వరి పేర్కొన్నారు.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ఎక్కువ నీరు త్రాగడం లేదా వేడి నీటితో పుక్కిలించడం వల్ల కరోనా వైరస్‌ను చంపవచ్చు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"5భారత్‌ సిరీస్‌ ఓడిపోతుందని ఎవరూ అనుకుని ఉండరు. గెలుపు ఆశ్చర్యం కలిగించేదేమీ కాదు. కానీ టీమ్‌ ఇండియా నిర్భీతిగా బ్యాటింగ్‌ చేసిన తీరు ఆకట్టుకుంది. ఒక్కరు కూడా జట్టులో తమ స్థానం కాపాడుకోవడం కోసం ఆడలేదు. గెలవడానికి ఆడారు. శభాష్‌ ఇండియా - గంగూలీ, బీసీసీఐ అధ్యక్షుడు",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
కోవిడ్19 ఆసియన్లను చంపేందుకు అమెరికా తయారు చేసినదని అమెరికా మాజీ అధ్యక్షుడు బరాక్ ఒబామా వెల్లడించారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ఉత్తరాఖండ్‌లోని చమోలి జిల్లా రైనీ గ్రామం ఫిబ్రవరి 7 ఉదయం హిమానీనదం విస్ఫోటనం చెందడంతో ధౌలిగంగా నది ఒడ్డున నివసించే ప్రజలు ప్రమాదంలో పడ్డారునివేదికల ప్రకారం 171 మంది అదృశ్యమయ్యారు మరియు హిమానీనదం విస్ఫోటనం కారణంగా ఇప్పటివరకు 26 మంది మృతదేహాలను స్వాధీనం చేసుకున్నారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"దేశంలో పెరిగిపోతున్న అసహనం, మూకదాడులను నియంత్రించాలంటూ ప్రధానికి బహిరంగ లేఖ రాయటం దేశ ద్రోహం ఎలా అవుతుందని ప్రముఖ సినీ దర్శకుడు ఆదూర్‌ గోపాలకృష్ణన్‌ ఆశ్చర్యం వ్యక్తం చేశారు.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
మనుషుల్లో చిప్‌లను అమర్చేందుకు కరోనా వైరస్‌ను కనుగొన్నారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"నలుగురు న్యాయవాదులను హైకోర్టులకు న్యాయమూర్తులుగా నియమించాలన్న ప్రతిపాదనకు సుప్రీంకోర్టు కొలీజియం ఆమోదం తెలిపింది. ఒడిశా, జమ్మూ-కశ్మీర్‌, రాజస్థాన్‌, బొంబాయి హైకోర్టులకు వీరు న్యాయమూర్తులుగా వ్యవహరిస్తారు. ఆరుగురు న్యాయాధికారులకు రాజస్థాన్‌ హైకోర్టు న్యాయమూర్తులుగా పదోన్నతి కల్పించడానికి కూడా భారత ప్రధాన న్యాయమూర్తి నేతృత్వంలోని కొలీజియం సమ్మతించింది.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFC బ్యాంక్ CEO మరియు MD ఆదిత్య పూరితో ఇంటర్వ్యూ నుండి ముఖ్యాంశాల జాబితా కొరోనావైరస్‌పై పోరాటంలో భారతదేశం ఎందుకు గెలుస్తుంది మరియు ఈ మహమ్మారి నుండి బయటపడడంలో ఎందుకు విజయవంతమవుతుందనే సందేశంలోని అనేక అంశాలను పూరీ వివరించాడు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
భారత పర్యటనలో అగ్ర దేశాధ్యక్షుడు డొనాల్డ్‌ ట్రంప్‌ తన వస్త్రధారణతో ఆకట్టుకున్నారు. ఆయన పసుపు రంగు టైతో ముదురు రంగు సూట్‌ను ధరించారు. అమెరికాలో విమానం ఎక్కేముందు ఆయన ఎర్రటి టై ధరించి ఉండగా భారత్‌లో అడుగిడేప్పుడు మాత్రం పసుపు రంగుది దర్శనమిచ్చింది. ఈ ఆహార్యంపై సామాజిక మాధ్యమాల్లో నెటిజన్లు స్పందించారు.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ఈశాన్య సిరియాలో శనివారం టర్కీ బలగాలు జరిపిన దాడుల్లో 10 మంది సాధారణ పౌరులు ప్రాణాలు కోల్పోయారు. సరిహద్దు ప్రాంతాల్లో వైమానిక దాడులు, బాంబుల వర్షంలో ఏడుగురు చనిపోగా కుర్దుల ప్రాబల్య ప్రాంతాల్లో సాయుధ కాల్పుల్లో మరో ముగ్గురు చనిపోయారు. ఈ ఘటనలతో కలిపి నాలుగు రోజుల్లో మృతి చెందిన పౌరుల సంఖ్య 28కి చేరింది. సరిహద్దులో అటు టర్కీ వైపు 17 మంది పౌరులు ఇదే రీతిలో చనిపోయినట్లు సమాచారం.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
సిఎం ఇంటర్వ్యూ ప్రసారం చేయడానికి కేరళ రాష్ట్ర ప్రభుత్వం వార్తా ఛానెల్‌లకు డబ్బు చెల్లిస్తోంది,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ఆవనూనెను నోట్లో వేసుకుంటే కరోనా వైరస్ నశిస్తుంది,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
నటుడు అమీర్ ఖాన్ తన పిల్లలు ఇస్లాంను మాత్రమే అనుసరించాలని పట్టుబడుతున్నారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ముంబైలోని ప్రముఖ బాంద్రావర్లి సీ లింక్‌ని ప్రధానమంత్రి మోదీ హయాంలో నిర్మించారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ఉస్మానియా విశ్వవిద్యాలయ అంతర్‌ కళాశాలల మహిళల జూడో ఛాంపియన్‌షిప్‌లో సెయింట్‌ ఆన్స్‌ ఓవరాల్‌ ఛాంపియన్‌గా నిలిచింది.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ముంబయి: ఆయుర్వేదిక్‌ ఆహారం పేరిట కొత్త విభాగాన్ని ఏర్పాటు చేసే దిశగా కృషి చేస్తున్నట్లు భారత ఆహార భద్రత, ప్రమాణాల ప్రాధికార సంస్థ (ఎఫ్‌ఎస్‌ఎస్‌ఏఐ) తెలిపింది.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
మా దేశానికి వచ్చిన కశ్మీరీ యువకులు హీరో స్వాగతం పొందారు. వారికి మేము శిక్షణ ఇచ్చి ముజాహిదీన్‌లుగా తయారుచేశాం. జమ్మూ-కశ్మీర్‌లో భారత సైనికులపై దాడులు చేసేందుకు మా మద్దతు వారికి ఉంటుంది. వారు మా హీరోలు.2015లో పాకిస్థాన్‌ మాజీ అధ్యక్షుడు జనరల్‌ ముషారఫ్‌ చేసిన వ్యాఖ్యలివి. ఇందుకు సంబంధించిన వీడియోను హమీద్‌ మందోఖాయిల్‌ ట్విట్టర్‌లో పోస్టుచేయగా... పాక్‌ అధ్యక్షుడి మాజీ ప్రెస్‌ సెక్రటరీ ఫర్హాతుల్లా తాజాగా రీ-ట్వీట్‌ చేశారు.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ఖలిస్థాన్‌ లిబరేషన్‌ ఫ్రంట్‌ (కేఎల్‌ఎఫ్‌) అగ్రనేతల్లో ఒకడైన హర్మీత్‌సింగ్‌ లాహోర్‌ శివారులో హత్యకు గురయ్యాడు. మాదక ద్రవ్యాల సరఫరా వ్యవహారంలో గుర్తుతెలియని ఇద్దరు వ్యక్తులు అతడిని తుపాకీతో కాల్చి చంపినట్టు తెలుస్తోంది.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
అయోధ్య రామ మందిరానికి 10000 కోట్ల రూపాయులు కేటాయించనున్నట్లు కేంద్ర ప్రభుత్వం వెల్లడి,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
హోండా మోటర్‌సైకిల్‌ అండ్‌ స్కూటర్‌ ఇండియా (హెచ్‌ఎమ్‌ఎస్‌ఐ) ‘డియో’ 110 సీసీ స్కూటర్‌ను బీఎస్‌-6 ఇంజిన్‌తో అందుబాటులోకి తెచ్చింది.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ధాన్యం విక్రయానికి గడువు ముగుస్తుండడంతో ఆసుపత్రిలో చికిత్స పొందుతున్న ఓ రైతు అంబులెన్సులో మండీకి వెళ్లిన ఘటన ఒడిశా రాష్ట్రం సువర్ణపూర్‌ జిల్లాలో చోటుచేసుకుంది.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"చలువరాళ్ల లోడ్‌తో రాజస్థాన్‌ నుంచి బిహార్‌కు వస్తున్న 18 చక్రాల భారీ ట్రక్కు బోల్తాపడి, రోడ్డు పక్కన నిల్చొన్న చిన్నారులపైకి దూసుకువెళ్లడంతో ఆరుగురు ప్రాణాలు కోల్పోయారు.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
కన్హయ్య కుమార్ ముస్లిం అని చెప్పడానికి ఇంతకంటే రుజువు ఏమి కావాలి మీరు తప్పక వీడియో చూడండి,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ప్రభుత్వం మూడు కొత్త వ్యవసాయం చట్టాలకు వ్యతిరేకంగా ఢిల్లీ సరిహద్దులో రైతులు నిరసనలు చేస్తున్నారు వ్యవసాయ శాఖ మంత్రి నరేంద్ర సింగ్‌ తోమర్‌తో పాటు పలువురు మంత్రులతో రైతు నేతలు పలుమార్లు సమావేశాలు జరిపినా ఇంతవరకు ఎలాంటి ఫలితం రాలేదు చలికాలంలో వ్యవసాయ చట్టాన్ని ఉపసంహరించుకోవాలనే డిమాండ్‌పై మొండిగా ఉన్న రైతుల్లో ఇప్పటివరకు చాలా మంది రైతులు ప్రాణాలు కోల్పోయారు నివేదిక ప్రకారం నిరసనలలో చలి కారణంగా సుమారు 33 మంది రైతులు మరణించారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ముంబయి-దిల్లీ సహ 100 మార్గాల్లో 150 రైళ్లను ప్రైవేటు ఆపరేటర్ల ఆధ్యర్యంలో నడిపేందుకు నీతీ ఆయోగ్‌, భారతీయ రైల్వే సంస్థలు ఒక చర్చా పత్రాన్ని వెలువరించాయి. ఈ రైలు మార్గాల ప్రైవేటీకరణ ద్వారా సుమారు రూ.22,500 కోట్లు పెట్టుబడులు వస్తాయని పేర్కొన్నాయి. దిల్లీ-పట్నా, ఇండోర్‌-ఓక్లా, లఖ్‌నవూ- జమ్మూ-తావీ, చెన్నై-ఓక్లా తదితర 100మార్గాల్లో ప్రైవేటు రైళ్లను నడపాలని ఈ పత్రంలో ప్రతిపాదించారు. ఈ మొత్తం 100 మార్గాలను పది క్లస్టర్ల పరిధిలోకి తెచ్చారు.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
వృద్ధులు ఎక్కువ కాలం జీవిస్తారు మరియు అది ప్రపంచ ఆర్థిక వ్యవస్థకు ప్రమాదం అని ట్రంప్ అన్నారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
కథానాయికగా పదిహేనేళ్ల ప్రయాణాన్ని పూర్తి చేసుకుంది తమన్నా. అటు అందం ఇటు అభినయంతోనూ తెలుగు తెరపై తనదైన ముద్రవేసింది. ఇక ఆమె నృత్యాలకే చాలామంది అభిమానులున్నారు. అందుకే ఆమె ఇప్పటికీ వరుస అవకాశాలతో బిజీ బిజీగా గడుపుతోంది. తొలినాళ్లలో మీలో మీకు బాగా నచ్చిన విషయం ఏంటి? ఇప్పుడు మీ ప్రయాణంలో మీకు నచ్చే అంశం ఏంటని అడిగితే... ‘‘తొలి సినిమా చేసేటప్పుడు నాలో ఉత్సాహం నాకు బాగా నచ్చేది. అప్పుడు టీనేజ్‌ అమ్మాయిని కదా. అవకాశం ఇస్తే ఏదైనా చేసేయగలననే ఆత్మవిశ్వాసం ఉండేది.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
‘ఫలక్‌నుమా దాస్‌’ లాంటి మాస్‌ కథా చిత్రంతో తెలుగు ప్రేక్షకులకు చేరువయ్యారు నటుడు విశ్వక్‌సేన్‌. ఆయన కథానాయకుడిగా త్వరలో ఓ విభిన్నమైన ప్రేమకథా చిత్రం తెరకెక్కనుంది. ‘పాగల్‌’ అనే టైటిల్‌తో తెరకెక్కనున్న ఈ సినిమా పూజా కార్యక్రమం గురువారం హైదరాబాద్‌లో జరిగింది. పూజా కార్యక్రమం సందర్భంగా ‘పాగల్‌’ టైటిల్‌ పోస్టర్‌ను చిత్రబృందం సోషల్‌మీడియా వేదికగా విడుదల చేసింది. నూతన దర్శకుడు నరేష్‌ కుప్పిలి డైరెక్షన్‌లో తెరకెక్కనున్న ఈ సినిమాకు బెక్కం వేణుగోపాల్‌ నిర్మాతగా వ్యవహరించనున్నారు. విశ్వక్‌సేన్‌ ఐదో సినిమాగా ‘పాగల్‌’ రానుంది. ఈ ఏడాది ఆరంభంలో విడుదలైన ‘హిట్’ చిత్రంలో విశ్వక్‌సేన్‌ నటించారు. శైలేష్‌ కొలను దర్శకత్వం వహించిన ఈ క్రైమ్‌ థ్రిల్లర్‌ ఫిబ్రవరి 28న విడుదలై ప్రేక్షకుల నుంచి మంచి స్పందనను అందుకుంది. ఈ సినిమాలో విశ్వక్‌సేన్‌.. విక్రమ్‌ రుద్రరాజు అనే పోలీస్‌ అధికారి పాత్రలో మెప్పించారు. వాల్‌ పోస్టర్‌ సినిమా బ్యానర్‌పై తెరకెక్కిన ఈ చిత్రానికి నాని నిర్మాతగా వ్యవహరించారు.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
మృతదేహం దగ్గర నవ్వుతూ ఫొటో దిగిన కుటుంబ సభ్యులు అసలు,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
సోమాలియా రాజధాని మొగదిషులో శనివారం సంభవించిన కారు బాంబు పేలుడులో 90 మంది మృతి చెందారు. మరో 60 మంది గాయపడ్డారు. క్షతగాత్రుల్లో అత్యధికులు విశ్వవిద్యాలయం విద్యార్థులే. వారు ప్రయాణిస్తున్న బస్సును బాంబులతో ఉన్న కారు ఢీ కొట్టింది. అల్‌ ఖైదా అనుబంధ ఉగ్ర సంస్థ అల్‌ షెహబాబ్‌ ఈ దారుణానికి పాల్పడినట్లు తెలుస్తోంది.,1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
పశ్చిమ బెంగాల్‌లోని దుర్గా పూజా పందిరిలో నమాజ్ సమయ సూచిక,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
అల్అక్సా మసీదును రక్షించడానికి పాలస్తీనా అమ్మాయి ధైర్యంగా ఇజ్రాయెల్ పోలీసుల ముందు నిలబడింది,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
నిర్భయ కేసులో ప్రధాన నిందితుడు జైలు నుంచి బయటకు వచ్చిన రాక్షసుడు మహమ్మద్ అఫ్రోజ్ కు ఢిల్లీ ముఖ్యమంత్రి అరవింద్ కేజ్రీవాల్ 10 వేల రూపాయలు మరియు కుట్టు మిషన్ ఇచ్చారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"అప్పులభారంతో కుంగిన రైతు ఆత్మహత్యకు పాల్పడ్డారు. కర్నూలు జిల్లా ఆత్మకూరు మండలం పెద్దనంతాపురం గ్రామానికి చెందిన రైతు గుంటక అనంతరెడ్డి తనకున్న ఎకరంన్నర సొంత పొలంతోపాటు 7.5 ఎకరాలు కౌలుకు తీసుకున్నారు. మినుము, మొక్కజొన్న, వరిసాగు చేశారు. అధిక వర్షాలకు మూడు పంటలూ దెబ్బతినటంతో రైతు కుంగిపోయారు. శనివారం రాత్రి సొంత పొలంలోని బావిలోదూకి ఆత్మహత్య చేసుకున్నారు.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
జో బిడెన్ మరియు కమలా హారిస్ కోవిడ్19 వ్యాక్సిన్‌లపై అపనమ్మకం కలిగి ఉన్నారని చెప్పారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
నేషనల్ ఎడ్యుకేటెడ్ నిరుద్యోగుల కింద రేషన్ కార్డుదారులకు ప్రభుత్వం 50 వేల రూపాయలు ఇస్తుంది,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"వైష్ణవ్‌ తేజ్‌, కృతిశెట్టి జంటగా నటిస్తున్న చిత్రం ‘ఉప్పెన’. బుచ్చిబాబు సానా దర్శకుడు. నవీన్‌ యెర్నేని, వై.రవిశంకర్‌ నిర్మిస్తున్నారు. దేవిశ్రీ ప్రసాద్‌ స్వరాలు సమకూరుస్తున్నారు. ‘ధక్‌ ధక్‌ ధక్‌..’ అంటూ సాగే ఈ చిత్రంలోని రెండో గీతాన్ని సోమవారం విడుదల చేయబోతున్నారు. ‘‘తొలి గీతం ఇటీవలే విడుదలైంది. ‘నీ కన్ను నీలి సముద్రం...’ అంటూ సాగే ఆ పాట తక్కువ సమయంలోనే మంచి ఆదరణ పొందింది. కథానాయికపై తనకెంత ప్రేమ ఉందో కథానాయకుడు చెప్పే గీతమది.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
కొరోనా వ్యాధి వచ్చిన 20000 మంది ని చంపడానికి కోర్టు పర్మిషన్ కోరిన చైనా ప్రభుత్వం,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
క్వారంటైన్ సాకుతో ముస్లింలను బలవంతంగా నిర్బంధ కేంద్రంలో ఉంచారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
విశ్వబ్రాహ్మణులను ప్రపంచంలోనే అత్యంత మేధావులుగా ఐక్యరాజ్య సమితి గుర్తించిందని వస్తున్న వార్త నిజం,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
పుల్వామా దాడి కి వ్యతిరేకంగా జరిగిన పోరాటంలో దేశం విఫలమైందని రాహుల్ గాంధీ అన్నారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
గౌరవనీయులైన రాజ్యసభ ఎంపీ శ్రీ రంజన్ గొగోయ్ జీకి కరోనా ఇన్ఫెక్షన్ వార్త అందింది ప్రపంచ సృష్టికర్త అయిన శ్రీరాముడు ని కోలుకోవాలని ప్రార్థిస్తున్నాను,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"వివాదాల పరిష్కారానికి సంప్రదింపులు జరపాలే తప్ప, మూర్ఖంగా బలప్రయోగం చేయరాదన్నది భారతీయ విధానమని ప్రధాని నరేంద్ర మోదీ అన్నారు. శాంతి, సౌభ్రాతృత్వం ద్వారానే దేశం అభివృద్ధి సాధించిందని తెలిపారు.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"కర్ణాటకలోని మంగళూరు విమానాశ్రయంలో సోమవారం బాంబు కనిపించడం కలకలం సృష్టించింది. టికెట్‌ కౌంటర్‌ సమీపంలో గుర్తుతెలియని వ్యక్తి విడిచి వెళ్లిన ఓ ల్యాప్‌టాప్‌ బ్యాగులో కేంద్ర పారిశ్రామిక భద్రతాదళం (సీఐఎస్‌ఎఫ్‌) సిబ్బంది దాన్ని గుర్తించారు.పేలుడు పదార్థాన్ని బాంబు నిర్వీర్యక దళం నిపుణులు విమానాశ్రయానికి 2 కిలోమీటర్ల దూరంలోని కెంజారు మైదానానికి తీసుకెళ్లి ఇసుక మూటల మధ్య ఉంచి పేల్చివేశారు. దీంతో పెను ప్రమాదం తప్పింది. తలకు టోపీ పెట్టుకుని, నీలం రంగు పుస్తకాన్ని చేతిలో పట్టుకుని వచ్చిన ఓ వ్యక్తి ల్యాప్‌టాప్‌ బ్యాగును వదిలి వెళ్లాడని.. అతడు ఆటోలో విమానాశ్రయానికి వచ్చాడని సీసీటీవీ ఫుటేజీల ఆధారంగా పోలీసులు గుర్తించారు.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ఇస్లాం మత బోధకుడు జాకీర్ నాయక్‌ని మలేషియా ప్రభుత్వం అరెస్ట్ చేసి భారతదేశానికి పంపిస్తుంది,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"సెల్ఫీల మోజులో కొందరు ప్రాణాల మీదకు తెచ్చుకోవడం, ప్రమాదాల బారిన పడటం వంటి ఘటనలు అప్పుడప్పుడూ వింటున్నాం. అయితే కర్ణాటకలో ఓ యువకుడు తీసుకున్న సెల్ఫీ ఒక పెద్దాయన ప్రాణాలు కాపాడింది. దావనగెరె జిల్లా హరిహర తాలుకాలో తుంగభద్ర నది వంతెనపై నుంచి ఆ యువకుడు వెళుతుండగా.. ఆ ప్రాంతం అతనికి బాగా నచ్చింది. వరద ప్రవాహం, ఆనకట్టలతో కలిపి అతను సెల్ఫీ (స్వీయచిత్రం) తీసుకోవాలనుకున్నాడు. వెంటనే ఫోన్‌ తీసి క్లిక్‌లు మొదలు పెట్టాడు. ఆ సెల్ఫీలో రోడ్డుకు అవతలివైపున ఓ వృద్ధుడు నదిలోకి దూకేందుకు సిద్ధమవుతూ కనిపించాడు. వెంటనే వెనక్కి తిరిగి చూసిన యువకుడికి ఆ పెద్దాయన ఆత్మహత్యకు ప్రయత్నిస్తున్నట్లు అర్థమైంది. వెంటనే గట్టిగా కేకలు వేయడంతో చుట్టుపక్కల ఉన్నవారంతా పరుగున వచ్చి వృద్ధుడిని కాపాడారు.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ఫుడ్ అండ్ డ్రగ్ అడ్మినిస్ట్రేషన్ ఫైజర్ యొక్క మూడవ డోస్ ను ఆమోదించలేదు ఎందుకంటే దాని కోవిడ్19 వ్యాక్సిన్ వల్ల ప్రజలు చనిపోతున్నారు,0,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"నదీ ప్రవాహ ప్రాంతం(రివర్‌ బెడ్‌) నుంచి ఇసుక అక్రమ రవాణా చేసిన కేసులో ఓ వ్యక్తికి కడప రెండో అదనపు జ్యుడీషియల్‌ మేజిస్ట్రేట్‌ కోర్టు మూడేళ్ల సాధారణ జైలు శిక్ష, రూ.5వేల జరిమానా విధించింది. దీంతోపాటు ప్రజా ఆస్తుల నష్ట నిర్మూలన చట్టం సెక్షన్‌ 3 ప్రకారం ఏడాది సాధారణ జైలుశిక్ష, రూ.5వేల జరిమానా విధించింది. శిక్షలు రెండూ ఏకకాలంలో అమలవుతాయని పేర్కొంది. నవంబరు 20న ఈ మేరకు తీర్పు ఇచ్చింది.",1,Telugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
